destination_country,origin_country,gender,age,number
Norway,Bangladesh,Female,15-24,31.0
Norway,Bangladesh,Female,25-64,581.0
Norway,Bangladesh,Female,65+,15.0
Norway,Bangladesh,Male,15-24,31.0
Norway,Bangladesh,Male,25-64,682.0
Norway,Bangladesh,Male,65+,27.0
Norway,Belgium,Female,15-24,127.0
Norway,Belgium,Female,25-64,567.0
Norway,Belgium,Female,65+,103.0
Norway,Belgium,Male,15-24,142.0
Norway,Belgium,Male,25-64,678.0
Norway,Belgium,Male,65+,77.0
Norway,Brazil,Female,15-24,433.0
Norway,Brazil,Female,25-64,3860.0
Norway,Brazil,Female,65+,125.0
Norway,Brazil,Male,15-24,440.0
Norway,Brazil,Male,25-64,1466.0
Norway,Brazil,Male,65+,35.0
Norway,Chile,Female,15-24,151.0
Norway,Chile,Female,25-64,2461.0
Norway,Chile,Female,65+,516.0
Norway,Chile,Male,15-24,154.0
Norway,Chile,Male,25-64,2614.0
Norway,Chile,Male,65+,551.0
Norway,Côte d'Ivoire,Female,15-24,38.0
Norway,Côte d'Ivoire,Female,25-64,125.0
Norway,Côte d'Ivoire,Male,15-24,42.0
Norway,Côte d'Ivoire,Male,25-64,130.0
Norway,Côte d'Ivoire,Male,65+,6.0
Norway,Cameroon,Female,15-24,34.0
Norway,Cameroon,Female,25-64,304.0
Norway,Cameroon,Female,65+,18.0
Norway,Cameroon,Male,15-24,37.0
Norway,Cameroon,Male,25-64,366.0
Norway,Cameroon,Male,65+,17.0
Norway,Democratic Republic of the Congo,Female,15-24,469.0
Norway,Democratic Republic of the Congo,Female,25-64,1247.0
Norway,Democratic Republic of the Congo,Female,65+,47.0
Norway,Democratic Republic of the Congo,Male,15-24,437.0
Norway,Democratic Republic of the Congo,Male,25-64,1142.0
Norway,Democratic Republic of the Congo,Male,65+,43.0
Norway,Colombia,Female,15-24,612.0
Norway,Colombia,Female,25-64,2154.0
Norway,Colombia,Female,65+,81.0
Norway,Colombia,Male,15-24,719.0
Norway,Colombia,Male,25-64,2176.0
Norway,Colombia,Male,65+,57.0
Norway,Czech Republic,Female,15-24,60.0
Norway,Czech Republic,Female,25-64,866.0
Norway,Czech Republic,Female,65+,161.0
Norway,Czech Republic,Male,15-24,70.0
Norway,Czech Republic,Male,25-64,870.0
Norway,Czech Republic,Male,65+,129.0
Norway,Slovakia,Female,15-24,115.0
Norway,Slovakia,Female,25-64,1285.0
Norway,Slovakia,Female,65+,32.0
Norway,Slovakia,Male,15-24,136.0
Norway,Slovakia,Male,25-64,1988.0
Norway,Slovakia,Male,65+,35.0
Norway,Cuba,Female,15-24,49.0
Norway,Cuba,Female,25-64,615.0
Norway,Cuba,Female,65+,13.0
Norway,Cuba,Male,15-24,48.0
Norway,Cuba,Male,25-64,354.0
Norway,Cuba,Male,65+,12.0
Norway,Cambodia,Female,15-24,27.0
Norway,Cambodia,Female,25-64,233.0
Norway,Cambodia,Female,65+,29.0
Norway,Cambodia,Male,15-24,24.0
Norway,Cambodia,Male,25-64,111.0
Norway,Cambodia,Male,65+,32.0
Norway,Canada,Female,15-24,135.0
Norway,Canada,Female,25-64,1289.0
Norway,Canada,Female,65+,243.0
Norway,Canada,Male,15-24,102.0
Norway,Canada,Male,25-64,1237.0
Norway,Canada,Male,65+,145.0
Norway,China,Female,15-24,2495.0
Norway,China,Female,25-64,5259.0
Norway,China,Female,65+,499.0
Norway,China,Male,15-24,433.0
Norway,China,Male,25-64,3522.0
Norway,China,Male,65+,470.0
Norway,Germany,Female,15-24,1705.0
Norway,Germany,Female,25-64,9474.0
Norway,Germany,Female,65+,2002.0
Norway,Germany,Male,15-24,1541.0
Norway,Germany,Male,25-64,10806.0
Norway,Germany,Male,65+,1649.0
Norway,Dominican Republic,Female,15-24,77.0
Norway,Dominican Republic,Female,25-64,474.0
Norway,Dominican Republic,Female,65+,21.0
Norway,Dominican Republic,Male,15-24,63.0
Norway,Dominican Republic,Male,25-64,293.0
Norway,Dominican Republic,Male,65+,3.0
Norway,Algeria,Female,15-24,21.0
Norway,Algeria,Female,25-64,404.0
Norway,Algeria,Female,65+,44.0
Norway,Algeria,Male,15-24,33.0
Norway,Algeria,Male,25-64,701.0
Norway,Algeria,Male,65+,81.0
Norway,Ecuador,Female,15-24,41.0
Norway,Ecuador,Female,25-64,357.0
Norway,Ecuador,Female,65+,14.0
Norway,Ecuador,Male,15-24,41.0
Norway,Ecuador,Male,25-64,360.0
Norway,Ecuador,Male,65+,16.0
Norway,Eritrea,Female,15-24,1730.0
Norway,Eritrea,Female,25-64,6939.0
Norway,Eritrea,Female,65+,167.0
Norway,Eritrea,Male,15-24,2530.0
Norway,Eritrea,Male,25-64,9536.0
Norway,Eritrea,Male,65+,309.0
Norway,Ethiopia,Female,15-24,694.0
Norway,Ethiopia,Female,25-64,3542.0
Norway,Ethiopia,Female,65+,58.0
Norway,Ethiopia,Male,15-24,837.0
Norway,Ethiopia,Male,25-64,3350.0
Norway,Ethiopia,Male,65+,114.0
Norway,Egypt,Female,15-24,52.0
Norway,Egypt,Female,25-64,322.0
Norway,Egypt,Female,65+,34.0
Norway,Egypt,Male,15-24,49.0
Norway,Egypt,Male,25-64,748.0
Norway,Egypt,Male,65+,81.0
Norway,FJI,Female,25-64,13.0
Norway,FJI,Male,15-24,3.0
Norway,FJI,Male,25-64,10.0
Norway,FJI,Male,65+,3.0
Norway,Bosnia and Herzegovina,Female,15-24,180.0
Norway,Bosnia and Herzegovina,Female,25-64,5552.0
Norway,Bosnia and Herzegovina,Female,65+,1204.0
Norway,Bosnia and Herzegovina,Male,15-24,191.0
Norway,Bosnia and Herzegovina,Male,25-64,5489.0
Norway,Bosnia and Herzegovina,Male,65+,1080.0
Norway,Croatia,Female,15-24,158.0
Norway,Croatia,Female,25-64,1849.0
Norway,Croatia,Female,65+,217.0
Norway,Croatia,Male,15-24,157.0
Norway,Croatia,Male,25-64,2353.0
Norway,Croatia,Male,65+,256.0
Norway,North Macedonia,Female,15-24,61.0
Norway,North Macedonia,Female,25-64,1177.0
Norway,North Macedonia,Female,65+,131.0
Norway,North Macedonia,Male,15-24,65.0
Norway,North Macedonia,Male,25-64,1321.0
Norway,North Macedonia,Male,65+,156.0
Norway,Serbia,Female,15-24,337.0
Norway,Serbia,Female,25-64,2899.0
Norway,Serbia,Female,65+,175.0
Norway,Serbia,Male,15-24,391.0
Norway,Serbia,Male,25-64,2753.0
Norway,Serbia,Male,65+,175.0
Norway,Finland,Female,15-24,228.0
Norway,Finland,Female,25-64,2901.0
Norway,Finland,Female,65+,1072.0
Norway,Finland,Male,15-24,166.0
Norway,Finland,Male,25-64,1903.0
Norway,Finland,Male,65+,545.0
Norway,France,Female,15-24,584.0
Norway,France,Female,25-64,2104.0
Norway,France,Female,65+,255.0
Norway,France,Male,15-24,519.0
Norway,France,Male,25-64,2909.0
Norway,France,Male,65+,251.0
Norway,United Kingdom,Female,15-24,751.0
Norway,United Kingdom,Female,25-64,4425.0
Norway,United Kingdom,Female,65+,1854.0
Norway,United Kingdom,Male,15-24,826.0
Norway,United Kingdom,Male,25-64,8587.0
Norway,United Kingdom,Male,65+,2407.0
Norway,Ghana,Female,15-24,78.0
Norway,Ghana,Female,25-64,846.0
Norway,Ghana,Female,65+,17.0
Norway,Ghana,Male,15-24,87.0
Norway,Ghana,Male,25-64,942.0
Norway,Ghana,Male,65+,57.0
Norway,Guatemala,Female,15-24,37.0
Norway,Guatemala,Female,25-64,198.0
Norway,Guatemala,Female,65+,6.0
Norway,Guatemala,Male,15-24,33.0
Norway,Guatemala,Male,25-64,194.0
Norway,Guyana,Female,15-24,3.0
Norway,Guyana,Female,25-64,55.0
Norway,Guyana,Female,65+,10.0
Norway,Guyana,Male,25-64,18.0
Norway,Guyana,Male,65+,7.0
Norway,Greece,Female,15-24,247.0
Norway,Greece,Female,25-64,914.0
Norway,Greece,Female,65+,36.0
Norway,Greece,Male,15-24,246.0
Norway,Greece,Male,25-64,1482.0
Norway,Greece,Male,65+,86.0
Norway,Honduras,Female,15-24,6.0
Norway,Honduras,Female,25-64,66.0
Norway,Honduras,Female,65+,12.0
Norway,Honduras,Male,15-24,9.0
Norway,Honduras,Male,25-64,53.0
Norway,Honduras,Male,65+,3.0
Norway,Haiti,Female,15-24,3.0
Norway,Haiti,Female,25-64,12.0
Norway,Haiti,Female,65+,3.0
Norway,Haiti,Male,15-24,9.0
Norway,Haiti,Male,25-64,13.0
Norway,Hungary,Female,15-24,191.0
Norway,Hungary,Female,25-64,1534.0
Norway,Hungary,Female,65+,225.0
Norway,Hungary,Male,15-24,238.0
Norway,Hungary,Male,25-64,1490.0
Norway,Hungary,Male,65+,325.0
Norway,Israel,Female,15-24,47.0
Norway,Israel,Female,25-64,281.0
Norway,Israel,Female,65+,31.0
Norway,Israel,Male,15-24,48.0
Norway,Israel,Male,25-64,354.0
Norway,Israel,Male,65+,54.0
Norway,India,Female,15-24,412.0
Norway,India,Female,25-64,5816.0
Norway,India,Female,65+,558.0
Norway,India,Male,15-24,444.0
Norway,India,Male,25-64,6663.0
Norway,India,Male,65+,654.0
Norway,Indonesia,Female,15-24,85.0
Norway,Indonesia,Female,25-64,948.0
Norway,Indonesia,Female,65+,71.0
Norway,Indonesia,Male,15-24,66.0
Norway,Indonesia,Male,25-64,492.0
Norway,Indonesia,Male,65+,44.0
Norway,Iran,Female,15-24,711.0
Norway,Iran,Female,25-64,7185.0
Norway,Iran,Female,65+,672.0
Norway,Iran,Male,15-24,798.0
Norway,Iran,Male,25-64,8050.0
Norway,Iran,Male,65+,789.0
Norway,Iraq,Female,15-24,1257.0
Norway,Iraq,Female,25-64,8176.0
Norway,Iraq,Female,65+,424.0
Norway,Iraq,Male,15-24,1403.0
Norway,Iraq,Male,25-64,10575.0
Norway,Iraq,Male,65+,602.0
Norway,Ireland,Female,15-24,40.0
Norway,Ireland,Female,25-64,256.0
Norway,Ireland,Female,65+,83.0
Norway,Ireland,Male,15-24,45.0
Norway,Ireland,Male,25-64,554.0
Norway,Ireland,Male,65+,59.0
Norway,Italy,Female,15-24,318.0
Norway,Italy,Female,25-64,1395.0
Norway,Italy,Female,65+,105.0
Norway,Italy,Male,15-24,282.0
Norway,Italy,Male,25-64,2515.0
Norway,Italy,Male,65+,273.0
Norway,Jamaica,Female,15-24,11.0
Norway,Jamaica,Female,25-64,79.0
Norway,Jamaica,Female,65+,10.0
Norway,Jamaica,Male,15-24,10.0
Norway,Jamaica,Male,25-64,71.0
Norway,Jamaica,Male,65+,6.0
Norway,Japan,Female,15-24,75.0
Norway,Japan,Female,25-64,725.0
Norway,Japan,Female,65+,178.0
Norway,Japan,Male,15-24,57.0
Norway,Japan,Male,25-64,388.0
Norway,Japan,Male,65+,42.0
Norway,Kenya,Female,15-24,154.0
Norway,Kenya,Female,25-64,1091.0
Norway,Kenya,Female,65+,56.0
Norway,Kenya,Male,15-24,183.0
Norway,Kenya,Male,25-64,587.0
Norway,Kenya,Male,65+,41.0
Norway,North Korea,Female,15-24,449.0
Norway,North Korea,Female,25-64,3959.0
Norway,North Korea,Female,65+,64.0
Norway,North Korea,Male,15-24,692.0
Norway,North Korea,Male,25-64,2124.0
Norway,North Korea,Male,65+,16.0
Norway,Laos,Female,15-24,7.0
Norway,Laos,Female,25-64,92.0
Norway,Laos,Male,25-64,35.0
Norway,Lebanon,Female,15-24,87.0
Norway,Lebanon,Female,25-64,795.0
Norway,Lebanon,Female,65+,49.0
Norway,Lebanon,Male,15-24,110.0
Norway,Lebanon,Male,25-64,890.0
Norway,Lebanon,Male,65+,81.0
Norway,Morocco,Female,15-24,125.0
Norway,Morocco,Female,25-64,2548.0
Norway,Morocco,Female,65+,214.0
Norway,Morocco,Male,15-24,139.0
Norway,Morocco,Male,25-64,2717.0
Norway,Morocco,Male,65+,411.0
Norway,Malaysia,Female,15-24,60.0
Norway,Malaysia,Female,25-64,375.0
Norway,Malaysia,Female,65+,56.0
Norway,Malaysia,Male,15-24,41.0
Norway,Malaysia,Male,25-64,221.0
Norway,Malaysia,Male,65+,31.0
Norway,Mexico,Female,15-24,45.0
Norway,Mexico,Female,25-64,825.0
Norway,Mexico,Female,65+,51.0
Norway,Mexico,Male,15-24,51.0
Norway,Mexico,Male,25-64,605.0
Norway,Mexico,Male,65+,19.0
Norway,Myanmar,Female,15-24,192.0
Norway,Myanmar,Female,25-64,1300.0
Norway,Myanmar,Female,65+,59.0
Norway,Myanmar,Male,15-24,233.0
Norway,Myanmar,Male,25-64,1249.0
Norway,Myanmar,Male,65+,67.0
Norway,Nigeria,Female,15-24,70.0
Norway,Nigeria,Female,25-64,730.0
Norway,Nigeria,Female,65+,19.0
Norway,Nigeria,Male,15-24,75.0
Norway,Nigeria,Male,25-64,996.0
Norway,Nigeria,Male,65+,51.0
Norway,Nicaragua,Female,15-24,13.0
Norway,Nicaragua,Female,25-64,103.0
Norway,Nicaragua,Female,65+,13.0
Norway,Nicaragua,Male,15-24,15.0
Norway,Nicaragua,Male,25-64,78.0
Norway,Nicaragua,Male,65+,7.0
Norway,Nepal,Female,15-24,170.0
Norway,Nepal,Female,25-64,825.0
Norway,Nepal,Female,65+,11.0
Norway,Nepal,Male,15-24,149.0
Norway,Nepal,Male,25-64,1041.0
Norway,Nepal,Male,65+,6.0
Norway,Netherlands,Female,15-24,560.0
Norway,Netherlands,Female,25-64,2633.0
Norway,Netherlands,Female,65+,648.0
Norway,Netherlands,Male,15-24,612.0
Norway,Netherlands,Male,25-64,3536.0
Norway,Netherlands,Male,65+,653.0
Norway,New Zealand,Female,15-24,30.0
Norway,New Zealand,Female,25-64,166.0
Norway,New Zealand,Female,65+,44.0
Norway,New Zealand,Male,15-24,16.0
Norway,New Zealand,Male,25-64,340.0
Norway,New Zealand,Male,65+,29.0
Norway,Other,Female,15-24,277342.0
Norway,Other,Female,25-64,1105352.0
Norway,Other,Female,65+,487618.0
Norway,Other,Male,15-24,293580.0
Norway,Other,Male,25-64,1150263.0
Norway,Other,Male,65+,426116.0
Norway,Peru,Female,15-24,74.0
Norway,Peru,Female,25-64,917.0
Norway,Peru,Female,65+,46.0
Norway,Peru,Male,15-24,89.0
Norway,Peru,Male,25-64,481.0
Norway,Peru,Male,65+,39.0
Norway,Puerto Rico,Female,25-64,20.0
Norway,Puerto Rico,Male,15-24,3.0
Norway,Puerto Rico,Male,25-64,9.0
Norway,Pakistan,Female,15-24,514.0
Norway,Pakistan,Female,25-64,8204.0
Norway,Pakistan,Female,65+,1293.0
Norway,Pakistan,Male,15-24,608.0
Norway,Pakistan,Male,25-64,8492.0
Norway,Pakistan,Male,65+,1608.0
Norway,Philippines,Female,15-24,1399.0
Norway,Philippines,Female,25-64,15828.0
Norway,Philippines,Female,65+,901.0
Norway,Philippines,Male,15-24,1194.0
Norway,Philippines,Male,25-64,3647.0
Norway,Philippines,Male,65+,281.0
Norway,Poland,Female,15-24,3896.0
Norway,Poland,Female,25-64,29947.0
Norway,Poland,Female,65+,1298.0
Norway,Poland,Male,15-24,4120.0
Norway,Poland,Male,25-64,56769.0
Norway,Poland,Male,65+,1288.0
Norway,Portugal,Female,15-24,152.0
Norway,Portugal,Female,25-64,1114.0
Norway,Portugal,Female,65+,70.0
Norway,Portugal,Male,15-24,163.0
Norway,Portugal,Male,25-64,1849.0
Norway,Portugal,Male,65+,55.0
Norway,Romania,Female,15-24,543.0
Norway,Romania,Female,25-64,5911.0
Norway,Romania,Female,65+,152.0
Norway,Romania,Male,15-24,609.0
Norway,Romania,Male,25-64,7632.0
Norway,Romania,Male,65+,91.0
Norway,Senegal,Female,15-24,12.0
Norway,Senegal,Female,25-64,100.0
Norway,Senegal,Male,15-24,21.0
Norway,Senegal,Male,25-64,167.0
Norway,Senegal,Male,65+,3.0
Norway,El Salvador,Female,15-24,11.0
Norway,El Salvador,Female,25-64,98.0
Norway,El Salvador,Female,65+,6.0
Norway,El Salvador,Male,15-24,11.0
Norway,El Salvador,Male,25-64,96.0
Norway,El Salvador,Male,65+,3.0
Norway,Somalia,Female,15-24,2755.0
Norway,Somalia,Female,25-64,9339.0
Norway,Somalia,Female,65+,380.0
Norway,Somalia,Male,15-24,2928.0
Norway,Somalia,Male,25-64,10535.0
Norway,Somalia,Male,65+,419.0
Norway,South Africa,Female,15-24,77.0
Norway,South Africa,Female,25-64,537.0
Norway,South Africa,Female,65+,96.0
Norway,South Africa,Male,15-24,74.0
Norway,South Africa,Male,25-64,655.0
Norway,South Africa,Male,65+,93.0
Norway,Spain,Female,15-24,553.0
Norway,Spain,Female,25-64,2388.0
Norway,Spain,Female,65+,118.0
Norway,Spain,Male,15-24,605.0
Norway,Spain,Male,25-64,2809.0
Norway,Spain,Male,65+,242.0
Norway,Sri Lanka,Female,15-24,127.0
Norway,Sri Lanka,Female,25-64,3976.0
Norway,Sri Lanka,Female,65+,436.0
Norway,Sri Lanka,Male,15-24,135.0
Norway,Sri Lanka,Male,25-64,4200.0
Norway,Sri Lanka,Male,65+,444.0
Norway,Sweden,Female,15-24,1217.0
Norway,Sweden,Female,25-64,17738.0
Norway,Sweden,Female,65+,3467.0
Norway,Sweden,Male,15-24,1225.0
Norway,Sweden,Male,25-64,18995.0
Norway,Sweden,Male,65+,3002.0
Norway,Switzerland,Female,15-24,161.0
Norway,Switzerland,Female,25-64,785.0
Norway,Switzerland,Female,65+,203.0
Norway,Switzerland,Male,15-24,136.0
Norway,Switzerland,Male,25-64,813.0
Norway,Switzerland,Male,65+,163.0
Norway,Syria,Female,15-24,2717.0
Norway,Syria,Female,25-64,6901.0
Norway,Syria,Female,65+,182.0
Norway,Syria,Male,15-24,3843.0
Norway,Syria,Male,25-64,11153.0
Norway,Syria,Male,65+,215.0
Norway,Trinidad and Tobago,Female,15-24,12.0
Norway,Trinidad and Tobago,Female,25-64,142.0
Norway,Trinidad and Tobago,Female,65+,49.0
Norway,Trinidad and Tobago,Male,15-24,4.0
Norway,Trinidad and Tobago,Male,25-64,103.0
Norway,Trinidad and Tobago,Male,65+,39.0
Norway,Tunisia,Female,15-24,19.0
Norway,Tunisia,Female,25-64,347.0
Norway,Tunisia,Female,65+,6.0
Norway,Tunisia,Male,15-24,21.0
Norway,Tunisia,Male,25-64,654.0
Norway,Tunisia,Male,65+,50.0
Norway,Taiwan,Female,15-24,9.0
Norway,Taiwan,Female,25-64,243.0
Norway,Taiwan,Female,65+,18.0
Norway,Taiwan,Male,15-24,9.0
Norway,Taiwan,Male,25-64,118.0
Norway,Taiwan,Male,65+,7.0
Norway,Thailand,Female,15-24,1859.0
Norway,Thailand,Female,25-64,15671.0
Norway,Thailand,Female,65+,474.0
Norway,Thailand,Male,15-24,1723.0
Norway,Thailand,Male,25-64,1710.0
Norway,Thailand,Male,65+,21.0
Norway,Turkey,Female,15-24,287.0
Norway,Turkey,Female,25-64,4756.0
Norway,Turkey,Female,65+,417.0
Norway,Turkey,Male,15-24,295.0
Norway,Turkey,Male,25-64,6265.0
Norway,Turkey,Male,65+,479.0
Norway,Belarus,Female,15-24,57.0
Norway,Belarus,Female,25-64,763.0
Norway,Belarus,Female,65+,48.0
Norway,Belarus,Male,15-24,43.0
Norway,Belarus,Male,25-64,311.0
Norway,Belarus,Male,65+,6.0
Norway,Georgia,Female,15-24,14.0
Norway,Georgia,Female,25-64,163.0
Norway,Georgia,Female,65+,9.0
Norway,Georgia,Male,15-24,11.0
Norway,Georgia,Male,25-64,139.0
Norway,Georgia,Male,65+,11.0
Norway,Lithuania,Female,15-24,1868.0
Norway,Lithuania,Female,25-64,14150.0
Norway,Lithuania,Female,65+,134.0
Norway,Lithuania,Male,15-24,1951.0
Norway,Lithuania,Male,25-64,20530.0
Norway,Lithuania,Male,65+,117.0
Norway,Moldova,Female,15-24,57.0
Norway,Moldova,Female,25-64,652.0
Norway,Moldova,Female,65+,19.0
Norway,Moldova,Male,15-24,74.0
Norway,Moldova,Male,25-64,651.0
Norway,Moldova,Male,65+,15.0
Norway,Russia,Female,15-24,1179.0
Norway,Russia,Female,25-64,9968.0
Norway,Russia,Female,65+,1064.0
Norway,Russia,Male,15-24,1210.0
Norway,Russia,Male,25-64,4416.0
Norway,Russia,Male,65+,205.0
Norway,Ukraine,Female,15-24,327.0
Norway,Ukraine,Female,25-64,3721.0
Norway,Ukraine,Female,65+,177.0
Norway,Ukraine,Male,15-24,294.0
Norway,Ukraine,Male,25-64,1414.0
Norway,Ukraine,Male,65+,32.0
Norway,Uzbekistan,Female,15-24,52.0
Norway,Uzbekistan,Female,25-64,276.0
Norway,Uzbekistan,Female,65+,21.0
Norway,Uzbekistan,Male,15-24,53.0
Norway,Uzbekistan,Male,25-64,233.0
Norway,Uzbekistan,Male,65+,9.0
Norway,United States,Female,15-24,980.0
Norway,United States,Female,25-64,6441.0
Norway,United States,Female,65+,1435.0
Norway,United States,Male,15-24,974.0
Norway,United States,Male,25-64,6210.0
Norway,United States,Male,65+,1173.0
Norway,Venezuela,Female,15-24,86.0
Norway,Venezuela,Female,25-64,627.0
Norway,Venezuela,Female,65+,37.0
Norway,Venezuela,Male,15-24,84.0
Norway,Venezuela,Male,25-64,477.0
Norway,Venezuela,Male,65+,16.0
Norway,Vietnam,Female,15-24,287.0
Norway,Vietnam,Female,25-64,6875.0
Norway,Vietnam,Female,65+,969.0
Norway,Vietnam,Male,15-24,217.0
Norway,Vietnam,Male,25-64,5117.0
Norway,Vietnam,Male,65+,879.0
Poland,Unknown,Female,15-24,613.0
Poland,Unknown,Female,25-64,2007.0
Poland,Unknown,Female,65+,8456.0
Poland,Unknown,Male,15-24,547.0
Poland,Unknown,Male,25-64,2226.0
Poland,Unknown,Male,65+,4126.0
Poland,Angola,Female,15-24,12.0
Poland,Angola,Female,25-64,23.0
Poland,Angola,Female,65+,1.0
Poland,Angola,Male,15-24,15.0
Poland,Angola,Male,25-64,89.0
Poland,Angola,Male,65+,2.0
Poland,Albania,Female,15-24,13.0
Poland,Albania,Female,25-64,59.0
Poland,Albania,Female,65+,14.0
Poland,Albania,Male,15-24,13.0
Poland,Albania,Male,25-64,275.0
Poland,Albania,Male,65+,5.0
Poland,Afghanistan,Female,15-24,20.0
Poland,Afghanistan,Female,25-64,50.0
Poland,Afghanistan,Female,65+,17.0
Poland,Afghanistan,Male,15-24,25.0
Poland,Afghanistan,Male,25-64,203.0
Poland,Afghanistan,Male,65+,35.0
Poland,Argentina,Female,15-24,11.0
Poland,Argentina,Female,25-64,128.0
Poland,Argentina,Female,65+,34.0
Poland,Argentina,Male,15-24,15.0
Poland,Argentina,Male,25-64,261.0
Poland,Argentina,Male,65+,38.0
Poland,Australia,Female,15-24,101.0
Poland,Australia,Female,25-64,325.0
Poland,Australia,Female,65+,27.0
Poland,Australia,Male,15-24,79.0
Poland,Australia,Male,25-64,487.0
Poland,Australia,Male,65+,38.0
Poland,Austria,Female,15-24,385.0
Poland,Austria,Female,25-64,619.0
Poland,Austria,Female,65+,914.0
Poland,Austria,Male,15-24,410.0
Poland,Austria,Male,25-64,758.0
Poland,Austria,Male,65+,555.0
Poland,Bulgaria,Female,15-24,101.0
Poland,Bulgaria,Female,25-64,1040.0
Poland,Bulgaria,Female,65+,281.0
Poland,Bulgaria,Male,15-24,98.0
Poland,Bulgaria,Male,25-64,1261.0
Poland,Bulgaria,Male,65+,333.0
Poland,Bolivia,Female,15-24,2.0
Poland,Bolivia,Female,25-64,14.0
Poland,Bolivia,Male,15-24,3.0
Poland,Bolivia,Male,25-64,47.0
Poland,Bolivia,Male,65+,2.0
Poland,Bangladesh,Female,15-24,10.0
Poland,Bangladesh,Female,25-64,132.0
Poland,Bangladesh,Female,65+,21.0
Poland,Bangladesh,Male,15-24,93.0
Poland,Bangladesh,Male,25-64,779.0
Poland,Bangladesh,Male,65+,16.0
Poland,Belgium,Female,15-24,699.0
Poland,Belgium,Female,25-64,367.0
Poland,Belgium,Female,65+,450.0
Poland,Belgium,Male,15-24,705.0
Poland,Belgium,Male,25-64,662.0
Poland,Belgium,Male,65+,425.0
Poland,Brazil,Female,15-24,57.0
Poland,Brazil,Female,25-64,561.0
Poland,Brazil,Female,65+,36.0
Poland,Brazil,Male,15-24,48.0
Poland,Brazil,Male,25-64,895.0
Poland,Brazil,Male,65+,29.0
Poland,Chile,Female,15-24,7.0
Poland,Chile,Female,25-64,33.0
Poland,Chile,Female,65+,3.0
Poland,Chile,Male,15-24,6.0
Poland,Chile,Male,25-64,124.0
Poland,Chile,Male,65+,7.0
Poland,Côte d'Ivoire,Female,15-24,1.0
Poland,Côte d'Ivoire,Female,25-64,13.0
Poland,Côte d'Ivoire,Male,15-24,3.0
Poland,Côte d'Ivoire,Male,25-64,31.0
Poland,Cameroon,Female,15-24,12.0
Poland,Cameroon,Female,25-64,40.0
Poland,Cameroon,Female,65+,1.0
Poland,Cameroon,Male,15-24,11.0
Poland,Cameroon,Male,25-64,173.0
Poland,Cameroon,Male,65+,1.0
Poland,Democratic Republic of the Congo,Female,15-24,10.0
Poland,Democratic Republic of the Congo,Female,25-64,12.0
Poland,Democratic Republic of the Congo,Male,15-24,17.0
Poland,Democratic Republic of the Congo,Male,25-64,34.0
Poland,Democratic Republic of the Congo,Male,65+,3.0
Poland,Colombia,Female,15-24,16.0
Poland,Colombia,Female,25-64,135.0
Poland,Colombia,Female,65+,2.0
Poland,Colombia,Male,15-24,25.0
Poland,Colombia,Male,25-64,287.0
Poland,Colombia,Male,65+,6.0
Poland,Czech Republic,Female,15-24,126.0
Poland,Czech Republic,Female,25-64,1206.0
Poland,Czech Republic,Female,65+,1469.0
Poland,Czech Republic,Male,15-24,97.0
Poland,Czech Republic,Male,25-64,1336.0
Poland,Czech Republic,Male,65+,831.0
Poland,Slovakia,Female,15-24,57.0
Poland,Slovakia,Female,25-64,655.0
Poland,Slovakia,Female,65+,481.0
