city,latitude,longitude,country,population
Macaiba,-5.8578,-35.3539,Brazil,82212
Quixeramobim,-5.2,-39.2833,Brazil,82122
Concordia,-27.2339,-52.0278,Brazil,81646
Paranavai,-23.0728,-52.465,Brazil,81590
Timoteo,-19.5828,-42.6439,Brazil,81579
Sao Sebastiao,-23.8078,-45.4027,Brazil,81540
Chapadinha,-3.7419,-43.36,Brazil,81386
Pacatuba,-3.9839,-38.62,Brazil,81238
Campo Limpo,-23.2064,-46.7844,Brazil,80847
Curvelo,-18.7558,-44.4308,Brazil,80616
Seropedica,-22.7439,-43.7078,Brazil,80596
Aquiraz,-3.9,-38.3831,Brazil,80243
Cachoeira do Sul,-30.0392,-52.8939,Brazil,80070
Goiana,-7.5608,-35.0028,Brazil,80055
Cianorte,-23.6167,-52.6167,Brazil,79527
Belo Jardim,-8.3358,-36.4239,Brazil,79507
Viana,-20.39,-40.3625,Brazil,79500
Senhor do Bonfim,-10.45,-40.1833,Brazil,79424
Cacador,-26.775,-51.015,Brazil,79313
Ceara-Mirim,-5.6333,-35.4333,Brazil,79115
Alfenas,-21.4333,-45.95,Brazil,78970
Tres Rios,-22.1169,-43.2089,Brazil,78346
Bebedouro,-20.9494,-48.4792,Brazil,77627
Santa Rosa,-27.867,-54.467,Brazil,77519
Santo Angelo,-28.2833,-54.25,Brazil,76917
Valenca,-22.2458,-43.7,Brazil,76869
Vinhedo,-23.03,-46.975,Brazil,76663
Tiangua,-3.7333,-40.9833,Brazil,76537
Ibiuna,-23.6564,-47.2225,Brazil,76432
Crateus,-5.177,-40.668,Brazil,76390
Esteio,-29.8608,-51.1789,Brazil,76137
Lins,-21.6786,-49.7425,Brazil,76092
Sapiranga,-29.6333,-51,Brazil,75648
Cataguases,-21.4,-42.6833,Brazil,75540
Tres Coracoes,-21.6947,-45.2553,Brazil,75485
Itapira,-22.4361,-46.8217,Brazil,75234
Lagoa Santa,-19.6269,-43.89,Brazil,75145
Aracati,-4.5619,-37.77,Brazil,75112
Telemaco Borba,-24.35,-50.6167,Brazil,75042
Piracununga,-21.9961,-47.4258,Brazil,74587
Ouro Preto,-20.3853,-43.5036,Brazil,74558
Caninde,-4.3586,-39.314,Brazil,74174
Tefe,-3.3539,-64.7108,Brazil,73669
Joao Monlevade,-19.81,-43.1739,Brazil,73610
Irece,-11.3039,-42.8558,Brazil,73524
Pacajus,-4.1667,-38.4667,Brazil,73188
Santa Isabel do Para,-1.2667,-48.1833,Brazil,73019
Russas,-4.94,-37.9758,Brazil,72928
Amparo,-22.7031,-46.765,Brazil,72677
Cascavel,-4.1308,-38.2358,Brazil,72626
Rio do Sul,-27.2167,-49.65,Brazil,72587
Gaspar,-26.9333,-48.9667,Brazil,72570
Esmeraldas,-19.7628,-44.3139,Brazil,72512
Alegrete,-29.7838,-55.791,Brazil,72409
Candeias,-12.6678,-38.5508,Brazil,72382
Santo Antonio do Descoberto,-15.9436,-48.2594,Brazil,72134
Casa Nova,-9.1619,-40.9708,Brazil,72085
Ararangua,-28.935,-49.4858,Brazil,71922
Goianira,-16.5067,-49.4239,Brazil,71916
Jabuticabal,-21.2547,-48.3222,Brazil,71821
Castro,-24.7908,-50.0119,Brazil,71809
Cajamar,-23.3561,-46.8769,Brazil,71805
Sao Sebastiao do Paraiso,-20.9169,-46.9908,Brazil,71796
Palmeira dos Indios,-9.4069,-36.6278,Brazil,71574
Indaial,-26.8978,-49.2319,Brazil,71549
Dias d'Avila,-12.6128,-38.2969,Brazil,71485
Campo Formoso,-10.5089,-40.3208,Brazil,71377
Fernandopolis,-20.2839,-50.2458,Brazil,71186
Goianesia,-15.3239,-49.1189,Brazil,71075
Coari,-4.085,-63.1408,Brazil,70496
Capanema,-1.1958,-47.1808,Brazil,70394
Brumado,-14.2036,-41.6653,Brazil,70268
Mineiros,-17.5703,-52.5553,Brazil,70073
Grajau,-5.8189,-46.1389,Brazil,70065
Farroupilha,-29.2333,-51.35,Brazil,69885
Biguacu,-27.5,-48.6667,Brazil,69486
Alenquer,-1.9448,-54.732,Brazil,69377
Barra do Garcas,-15.89,-52.2567,Brazil,69210
Peruibe,-24.3231,-47.0022,Brazil,69001
Mococa,-21.4678,-47.0047,Brazil,68980
Arcoverde,-8.4189,-37.0539,Brazil,68793
Venancio Aires,-29.6,-52.1833,Brazil,68653
Oriximina,-1.7658,-55.8658,Brazil,68294
Januaria,-15.4878,-44.3619,Brazil,67852
Conceicao do Coite,-11.55,-39.2667,Brazil,67825
Formiga,-20.4615,-45.4323,Brazil,67822
Pesqueira,-8.3617,-36.6947,Brazil,67735
Rolandia,-23.3,-51.3667,Brazil,67383
Itapema,-27.09,-48.6108,Brazil,67338
Tome-Acu,-2.4167,-48.15,Brazil,67305
Sousa,-6.7608,-38.2308,Brazil,67259
Tabatinga,-4.2525,-69.9381,Brazil,67182
Embu-Guacu,-23.8319,-46.8117,Brazil,66970
Cosmopolis,-22.6458,-47.1961,Brazil,66807
Janauba,-15.8014,-43.2764,Brazil,66803
Cabedelo,-6.9808,-34.8339,Brazil,66519
Lencois Paulista,-22.5986,-48.8003,Brazil,66131
Itapetinga,-15.2535,-40.2555,Brazil,65897
Surubim,-7.8333,-35.75,Brazil,65647
Rio Negro,-26.1,-49.79,Brazil,65597
Barreirinhas,-2.75,-42.8333,Brazil,65583
Bom Jesus da Lapa,-13.255,-43.4178,Brazil,65550
Piripiri,-4.2733,-41.7769,Brazil,65450
Sao Felix do Xingu,-6.6333,-51.9833,Brazil,65418
Ouricuri,-7.8828,-40.0819,Brazil,65245
Estancia,-11.2678,-37.4378,Brazil,65078
Itaberaba,-12.5333,-40.3,Brazil,65073
Igarape-Miri,-1.9833,-48.9667,Brazil,64831
Acarau,-2.8858,-40.1186,Brazil,64806
Itamaraju,-17.0667,-39.5333,Brazil,64455
Porto Nacional,-10.7078,-48.4169,Brazil,64418
Bertioga,-23.8547,-46.1389,Brazil,64188
Vacaria,-28.5122,-50.9339,Brazil,64187
Tupa,-21.9347,-50.5136,Brazil,63928
Camocim,-2.9019,-40.8408,Brazil,63907
Penedo,-10.29,-36.5858,Brazil,63846
Capao da Canoa,-29.7667,-50.0167,Brazil,63594
Benevides,-1.3667,-48.25,Brazil,63567
Mirassol,-20.8189,-49.5208,Brazil,63337
Cajazeiras,-6.89,-38.5619,Brazil,63239
Batatais,-20.8911,-47.585,Brazil,62980
Campo Bom,-29.6789,-51.0528,Brazil,62886
Itupeva,-23.1531,-47.0578,Brazil,62813
Ico,-6.4008,-38.8619,Brazil,62622
Portel,-1.9358,-50.8208,Brazil,62445
Carazinho,-28.2839,-52.7858,Brazil,62265
Cristalina,-16.7689,-47.6156,Brazil,62249
Camaqua,-30.85,-51.8167,Brazil,62200
Boituva,-23.2833,-47.6722,Brazil,62170
Nova Odessa,-22.78,-47.2989,Brazil,62019
Mongagua,-24.0875,-46.6289,Brazil,61951
Sao Miguel dos Campos,-9.7808,-36.0939,Brazil,61797
Morada Nova,-5.1069,-38.3728,Brazil,61738
Santo Amaro,-12.5469,-38.7119,Brazil,61702
Bezerros,-8.2353,-35.7528,Brazil,61686
Penapolis,-21.4197,-50.0775,Brazil,61679
Extremoz,-5.7,-35.3,Brazil,61571
Euclides da Cunha,-10.5078,-39.0139,Brazil,61456
Salgueiro,-8.0742,-39.1192,Brazil,61249
Barbalha,-7.305,-39.3019,Brazil,61228
Taua,-6.0028,-40.2928,Brazil,61223
Maues,-3.3836,-57.7186,Brazil,61204
Caico,-6.4578,-37.0978,Brazil,61146
Iranduba,-3.285,-60.1858,Brazil,60993
Ibitinga,-21.7578,-48.8289,Brazil,60600
Itapecuru Mirim,-3.3928,-44.3589,Brazil,60419
Cruz das Almas,-12.67,-39.1019,Brazil,60346
Floriano,-6.7669,-43.0228,Brazil,60025
Sao Borja,-28.6602,-56.0038,Brazil,60019
Monte Alegre,-2.0023,-54.0717,Brazil,60016
Registro,-24.4875,-47.8436,Brazil,59946
Escada,-8.3592,-35.2236,Brazil,59836
Andradina,-20.8958,-51.3789,Brazil,59783
Vicosa do Ceara,-3.5667,-41.0833,Brazil,59712
Coroata,-4.13,-44.1239,Brazil,59566
Limoeiro do Norte,-5.1333,-38.0833,Brazil,59560
Montenegro,-29.6889,-51.4608,Brazil,59415
Uniao dos Palmares,-9.1628,-36.0319,Brazil,59280
Irati,-25.4697,-50.6547,Brazil,59250
Cruz Alta,-28.6386,-53.6064,Brazil,58913
Parobe,-29.6289,-50.835,Brazil,58858
Pedro Leopoldo,-19.6178,-44.0428,Brazil,58740
Jaguariuna,-22.68,-46.99,Brazil,58722
Viseu,-1.1969,-46.14,Brazil,58692
Alta Floresta,-9.8861,-56.0872,Brazil,58613
Frutal,-20.0167,-48.9333,Brazil,58588
Sao Gabriel,-30.3358,-54.32,Brazil,58487
Trairi,-3.2778,-39.2689,Brazil,58415
Santa Isabel,-23.3158,-46.2208,Brazil,57966
Taquara,-29.6506,-50.7806,Brazil,57584
Guarabira,-6.855,-35.49,Brazil,57484
Humaita,-7.5061,-63.0208,Brazil,57473
Ponte Nova,-20.4158,-42.9089,Brazil,57390
Acara,-1.9608,-48.1969,Brazil,57385
Coruripe,-10.1258,-36.1758,Brazil,57294
Icara,-28.7133,-49.3,Brazil,57247
Cachoeiras de Macacu,-22.4628,-42.6528,Brazil,56943
Ipira,-12.1583,-39.7389,Brazil,56873
Pau d'Alho,-7.8969,-35.18,Brazil,56659
Pirapora,-17.3478,-44.9436,Brazil,56640
Mafra,-26.1167,-49.8,Brazil,56561
Limoeiro,-7.875,-35.45,Brazil,56510
Porto Feliz,-23.2147,-47.5239,Brazil,56497
Rolim de Moura,-11.7256,-61.7781,Brazil,56406
Videira,-27.0078,-51.1519,Brazil,55466
Monte Mor,-22.9467,-47.315,Brazil,55409
Moreno,-8.1186,-35.0922,Brazil,55268
Tres Pontas,-21.3703,-45.5122,Brazil,55259
Ibipora,-23.2833,-51.05,Brazil,55131
Olimpia,-20.7372,-48.9147,Brazil,55075
Uniao da Vitoria,-26.2167,-51.0833,Brazil,55033
Canoinhas,-26.1769,-50.39,Brazil,55016
Catu,-12.3497,-38.3831,Brazil,54970
Piedade,-23.7119,-47.4278,Brazil,54717
Palmares,-8.6828,-35.5919,Brazil,54584
Capitao Poco,-1.75,-47.0833,Brazil,54425
Medianeira,-25.295,-54.0939,Brazil,54369
Sao Goncalo do Amarante,-3.6058,-38.9689,Brazil,54021
Ribeira do Pombal,-10.8333,-38.5333,Brazil,54010
Manicore,-5.8089,-61.3,Brazil,53914
Sao Francisco do Sul,-26.2428,-48.6378,Brazil,53746
Marechal Candido Rondon,-24.5667,-54.0667,Brazil,53495
Extrema,-22.855,-46.3178,Brazil,53482
Tutoia,-2.75,-42.2667,Brazil,53356
Granja,-3.12,-40.8258,Brazil,53344
Itabirito,-20.253,-43.801,Brazil,53282
Inhumas,-16.355,-49.4931,Brazil,53259
Acu,-5.5769,-36.9089,Brazil,53227
Capivari,-22.995,-47.5078,Brazil,53152
Rondon do Para,-4.7758,-48.0669,Brazil,53143
Beberibe,-4.1833,-38.1333,Brazil,53114
Itapage,-3.6833,-39.5833,Brazil,53067
Sao Miguel do Guama,-1.6167,-47.45,Brazil,52895
Xinguara,-7.095,-49.9458,Brazil,52893
Congonhas,-20.5,-43.8578,Brazil,52890
Timbauba,-7.5108,-35.3178,Brazil,52802
Sao Francisco,-15.9542,-44.8619,Brazil,52762
Lagoa da Prata,-20.0167,-45.5333,Brazil,52711
Paracambi,-22.6108,-43.7089,Brazil,52683
Porto Ferreira,-21.8539,-47.4789,Brazil,52649
Tramandai,-29.9667,-50.1333,Brazil,52632
Imbituba,-28.2333,-48.6667,Brazil,52581
Marechal Deodoro,-9.71,-35.895,Brazil,52380
Paraiso do Tocantins,-10.1833,-48.8,Brazil,52360
Campo Belo,-20.8969,-45.2769,Brazil,52277
Santo Estevao,-12.43,-39.2508,Brazil,52274
Delmiro Gouveia,-9.3858,-37.9958,Brazil,52262
Taquaritinga,-21.4058,-48.505,Brazil,52260
Obidos,-1.9,-55.5167,Brazil,52229
Sao Jose do Rio Pardo,-21.5956,-46.8886,Brazil,52204
Buique,-8.6167,-37.15,Brazil,52097
Pontes e Lacerda,-15.2258,-59.335,Brazil,52018
Caetite,-14.0689,-42.475,Brazil,52012
Sao Gabriel da Cachoeira,-0.1192,-67.0828,Brazil,51795
Palmas,-26.4842,-51.9906,Brazil,51755
Guapimirim,-22.5369,-42.8153,Brazil,51696
Baiao,-2.7908,-49.6719,Brazil,51641
Xanxere,-26.8769,-52.4039,Brazil,51607
Tijucas,-27.2414,-48.6336,Brazil,51592
Viana,-3.22,-45.0039,Brazil,51442
Morrinhos,-17.7297,-49.0783,Brazil,51351
Sape,-7.095,-35.2328,Brazil,51306
Leopoldina,-21.5319,-42.6428,Brazil,51145
Barra,-11.0889,-43.1419,Brazil,51092
Brejo Santo,-7.4833,-39,Brazil,51090
Guaxupe,-21.305,-46.7128,Brazil,50911
Tobias Barreto,-11.1839,-37.9978,Brazil,50905
Juruti,-2.1522,-56.0922,Brazil,50881
Pontal,-21.0225,-48.0372,Brazil,50852
Campos do Jordao,-22.7389,-45.5908,Brazil,50852
Vigia,-0.8583,-48.1417,Brazil,50832
Quirinopolis,-18.4481,-50.4464,Brazil,50701
Estancia Velha,-29.65,-51.1833,Brazil,50672
Jaru,-10.4389,-62.4664,Brazil,50591
Navirai,-23.065,-54.1908,Brazil,50457
Cabreuva,-23.3075,-47.1331,Brazil,50429
Boa Viagem,-5.1278,-39.7319,Brazil,50411
Vargem Grande Paulista,-23.6028,-47.0258,Brazil,50333
Artur Nogueira,-22.5731,-47.1725,Brazil,50246
Itarare,-24.1125,-49.3317,Brazil,50105
Louveira,-23.0864,-46.9506,Brazil,49993
Cerquilho Velho,-23.165,-47.7436,Brazil,49802
Itupiranga,-5.15,-49.3333,Brazil,49752
Cangucu,-31.4,-52.6833,Brazil,49680
Coelho Neto,-4.2569,-43.0128,Brazil,49621
Monte Alto,-21.2611,-48.4964,Brazil,49456
Sao Bento do Una,-8.5228,-36.4439,Brazil,49448
Prudentopolis,-25.2128,-50.9778,Brazil,49393
Santiago,-29.1917,-54.8672,Brazil,49360
Jales,-20.2689,-50.5458,Brazil,48776
Tucano,-10.9628,-38.7869,Brazil,48738
Brejo da Madre de Deus,-8.15,-36.3667,Brazil,48650
Sao Joaquim da Barra,-20.5808,-47.855,Brazil,48558
Pedreira,-22.7419,-46.9014,Brazil,48463
Araci,-11.3328,-38.9669,Brazil,48035
Bocaiuva,-17.1078,-43.815,Brazil,48032
Aquidauana,-20.4708,-55.7869,Brazil,48029
Barras,-4.2469,-42.2958,Brazil,47938
Monte Santo,-10.4378,-39.3328,Brazil,47780
Tremembe,-22.9597,-45.5403,Brazil,47714
Diamantina,-18.2489,-43.6,Brazil,47702
Monte Carmelo,-18.7267,-47.4994,Brazil,47689
Sao Benedito,-4.0489,-40.865,Brazil,47640
Altos,-5.0389,-42.4608,Brazil,47416
Osorio,-29.8942,-50.2652,Brazil,47400
Sao Jose de Mipibu,-6.0833,-35.25,Brazil,47286
Sidrolandia,-20.9319,-54.9608,Brazil,47118
Capao Bonito,-24.0058,-48.3494,Brazil,47118
Dracena,-21.4828,-51.5328,Brazil,47043
Campo Maior,-4.8333,-42.1736,Brazil,46893
Pocoes,-14.5167,-40.35,Brazil,46879
Joao Pinheiro,-17.7442,-46.1739,Brazil,46801
Araioses,-2.89,-41.9028,Brazil,46771
Guaramirim,-26.45,-49,Brazil,46711
Santa Cruz do Rio Pardo,-22.8989,-49.6328,Brazil,46442
Sao Bento,-2.6958,-44.8208,Brazil,46397
Santana do Ipanema,-9.3778,-37.245,Brazil,46220
Seabra,-12.4189,-41.77,Brazil,46160
Uniao,-4.5858,-42.8639,Brazil,46119
Casimiro de Abreu,-22.4808,-42.2039,Brazil,46110
Eusebio,-3.89,-38.4508,Brazil,46033
Nova Venecia,-18.7108,-40.4008,Brazil,46031
Mairinque,-23.5464,-47.1836,Brazil,46015
Jaguaquara,-13.5333,-39.9667,Brazil,45964
Paraguacu Paulista,-22.4197,-50.5797,Brazil,45945
Campo Novo do Parecis,-13.675,-57.8919,Brazil,45899
Juina,-11.3778,-58.7408,Brazil,45869
Igarape,-20.07,-44.3019,Brazil,45847
Porangatu,-13.4319,-49.1306,Brazil,45633
Mauriti,-7.3833,-38.7667,Brazil,45561
Canela,-29.3617,-50.8156,Brazil,45488
Labrea,-7.2589,-64.7978,Brazil,45448
Barra Velha,-26.6156,-48.6847,Brazil,45371
Jaragua,-15.7397,-49.3347,Brazil,45223
Cornelio Procopio,-23.1333,-50.65,Brazil,45206
Araquari,-26.3833,-48.7167,Brazil,45180
Presidente Dutra,-5.29,-44.49,Brazil,45155
Marau,-28.4489,-52.2,Brazil,45126
Maracaju,-21.6139,-55.1678,Brazil,45047
Caete,-19.88,-43.67,Brazil,45047
Lapa,-25.77,-49.7158,Brazil,45003
Timbo,-26.8228,-49.2719,Brazil,44977
Acopiara,-6.1,-39.45,Brazil,44962
Pederneiras,-22.3517,-48.775,Brazil,44910
Dois Vizinhos,-26.0833,-53.05,Brazil,44869
Santana do Paraiso,-19.3639,-42.5689,Brazil,44800
Sao Lourenco,-22.1167,-45.05,Brazil,44798
Xique-Xique,-10.8303,-42.7308,Brazil,44757
Itaberai,-16.0083,-49.7961,Brazil,44734
Conceicao do Araguaia,-7.5539,-49.7128,Brazil,44617
Mamanguape,-6.8375,-35.1267,Brazil,44599
Augusto Correa,-1.0272,-46.6446,Brazil,44573
Garca,-22.2153,-49.6511,Brazil,44532
Sao Sebastiao do Passe,-12.5128,-38.495,Brazil,44430
Santo Antonio da Platina,-23.2667,-50.1,Brazil,44369
Sao Miguel d'Oeste,-26.7308,-53.5153,Brazil,44330
Bom Conselho,-9.17,-36.68,Brazil,44260
Rio Grande da Serra,-23.7439,-46.3978,Brazil,44170
Livramento de Nossa Senhora,-13.6428,-41.8408,Brazil,43911
Salto de Pirapora,-23.6489,-47.5733,Brazil,43748
Uruara,-3.7178,-53.7369,Brazil,43558
Presidente Epitacio,-21.7647,-52.1053,Brazil,43535
Panambi,-28.2928,-53.5019,Brazil,43515
Tarauaca,-8.1608,-70.7658,Brazil,43464
Vargem Grande,-3.5431,-43.9158,Brazil,43261
Vargem Grande do Sul,-21.8328,-46.8922,Brazil,43110
Santo Antonio,-29.8333,-50.5333,Brazil,42942
Laguna,-28.4825,-48.7808,Brazil,42785
Barreiros,-8.8178,-35.1858,Brazil,42764
Itarema,-2.9233,-39.9144,Brazil,42726
Orlandia,-20.7203,-47.8867,Brazil,42678
Simao Dias,-10.7378,-37.8108,Brazil,42578
Vera Cruz,-12.96,-38.6089,Brazil,42577
Mata de Sao Joao,-12.5305,-38.2996,Brazil,42566
Jose de Freitas,-4.75,-42.5833,Brazil,42559
Uruacu,-14.5194,-49.145,Brazil,42546
Sao Mateus do Sul,-25.8667,-50.3833,Brazil,42358
Amontada,-3.3833,-39.8333,Brazil,42156
Paraiba do Sul,-22.1619,-43.2928,Brazil,42063
Guaratuba,-25.9,-48.5667,Brazil,42062
Guaraciaba do Norte,-4.1667,-40.7667,Brazil,42053
Sao Lourenco do Sul,-31.3653,-51.9783,Brazil,41989
Macaubas,-13.0189,-42.6989,Brazil,41859
Marialva,-23.4667,-51.7,Brazil,41851
Jardinopolis,-21.0178,-47.7639,Brazil,41799
Paicandu,-23.4556,-52.0417,Brazil,41773
Torres,-29.3267,-49.7675,Brazil,41751
Salinas,-15.4158,-43.1575,Brazil,41699
Santa Helena,-2.2308,-45.3,Brazil,41561
Aguas Belas,-9.1167,-37.1167,Brazil,41548
Barra dos Coqueiros,-10.9089,-37.0389,Brazil,41511
Arcos,-20.2914,-45.5397,Brazil,41417
Sena Madureira,-9.0658,-68.6569,Brazil,41349
Santo Antonio de Padua,-21.5389,-42.18,Brazil,41325
Currais Novos,-6.25,-36.5167,Brazil,41318
Mangaratiba,-22.96,-44.0408,Brazil,41220
Nossa Senhora da Gloria,-10.2178,-37.42,Brazil,41202
Toritama,-7.9822,-36.0508,Brazil,41137
Esperantina,-3.9019,-42.2339,Brazil,40970
Paranaiba,-19.6769,-51.1908,Brazil,40957
Salinopolis,-0.6276,-47.3456,Brazil,40922
Muana,-1.5278,-49.2169,Brazil,40906
Promissao,-21.5369,-49.8583,Brazil,40828
Ipiau,-14.1369,-39.7339,Brazil,40706
Itabaianinha,-11.2739,-37.79,Brazil,40678
Nanuque,-17.8433,-40.3517,Brazil,40665
Barra de Sao Francisco,-18.755,-40.8908,Brazil,40649
Santa Rita do Sapucai,-22.2519,-45.7028,Brazil,40635
Porto de Moz,-1.75,-52.2333,Brazil,40597
Remanso,-9.6219,-42.0808,Brazil,40586
Santa Maria da Boa Vista,-8.8089,-39.825,Brazil,40578
Andradas,-22.0678,-46.5689,Brazil,40548
Guariba,-21.36,-48.2283,Brazil,40487
Almenara,-16.1839,-40.6939,Brazil,40364
Curuca,-0.7339,-47.855,Brazil,40342
Colinas,-6.0258,-44.2489,Brazil,40306
Autazes,-3.58,-59.1308,Brazil,40290
Afogados da Ingazeira,-7.7508,-37.6389,Brazil,40241
Boa Esperanca,-21.09,-45.5658,Brazil,40219
Pedra Branca,-5.4539,-39.7169,Brazil,40187
Santa Quiteria,-4.3364,-40.1536,Brazil,40183
Salinas,-16.1185,-42.174,Brazil,40178
Gramado,-29.4,-50.8667,Brazil,40134
Socorro,-22.5914,-46.5289,Brazil,40122
Curitibanos,-27.3,-50.575,Brazil,40045
Armacao dos Buzios,-22.7469,-41.8819,Brazil,40006
Pinhal,-22.1908,-46.7408,Brazil,39816
Capelinha,-17.6908,-42.5158,Brazil,39624
Tucuma,-6.7519,-51.1539,Brazil,39550
Sao Goncalo dos Campos,-12.4328,-38.9669,Brazil,39513
Nova Vicosa,-17.8833,-39.3667,Brazil,39509
Itapolis,-21.5958,-48.8128,Brazil,39493
Presidente Venceslau,-21.8761,-51.8439,Brazil,39407
Guajara-Mirim,-10.7828,-65.3394,Brazil,39386
Amambai,-23.1039,-55.2258,Brazil,39325
Jacarezinho,-23.1608,-49.9689,Brazil,39322
Guaira,-20.3183,-48.3106,Brazil,39273
Oliveira,-20.6958,-44.8269,Brazil,39262
Matinhos,-25.8167,-48.5333,Brazil,39259
Rio Negrinho,-26.25,-49.5167,Brazil,39258
Visconde do Rio Branco,-21.0103,-42.8406,Brazil,39160
Varzea Alegre,-6.7889,-39.2958,Brazil,38984
Sao Fidelis,-21.6458,-41.7469,Brazil,38939
Sao Raimundo Nonato,-9.015,-42.6989,Brazil,38934
Brumadinho,-20.1428,-44.2,Brazil,38915
Sao Mateus do Maranhao,-4.0333,-44.4667,Brazil,38829
Santa Helena de Goias,-17.7214,-50.6036,Brazil,38808
Campina Grande do Sul,-25.3058,-49.055,Brazil,38769
Penalva,-3.3,-45.1667,Brazil,38731
Ouro Branco,-20.5208,-43.6919,Brazil,38724
Paracuru,-3.4,-39.0667,Brazil,38691
Santa Maria da Vitoria,-13.4,-44.2,Brazil,38604
Rosario,-2.9339,-44.235,Brazil,38475
Itaitinga,-3.9667,-38.5167,Brazil,38325
Novo Horizonte,-21.3356,-49.2208,Brazil,38324
Iturama,-19.7297,-50.1961,Brazil,38295
Pitangueiras,-21.0094,-48.2217,Brazil,38211
Americo Brasiliense,-21.7361,-48.1114,Brazil,38202
Oeiras,-7.0167,-42.1333,Brazil,38161
Matozinhos,-19.5578,-44.0808,Brazil,38151
Entre Rios,-11.9419,-38.0839,Brazil,38098
Mucuri,-18.0858,-39.5508,Brazil,37975
Pedro II,-4.4167,-41.4667,Brazil,37894
Mateus Leme,-19.9858,-44.4278,Brazil,37841
Santaluz,-11.2558,-39.375,Brazil,37834
Pentecoste,-3.8,-39.2833,Brazil,37813
Afua,-0.1569,-50.3869,Brazil,37765
Mombaca,-5.7428,-39.6278,Brazil,37735
Sao Francisco do Conde,-12.65,-38.6833,Brazil,37732
Jacunda,-4.4508,-49.1158,Brazil,37707
Custodia,-8.0875,-37.6431,Brazil,37699
Massape,-3.5228,-40.3428,Brazil,37697
Tiete,-23.1019,-47.7147,Brazil,37663
Benjamin Constant,-4.3828,-70.0308,Brazil,37648
Bom Jardim,-7.7958,-35.5869,Brazil,37629
Jeremoabo,-10.0669,-38.35,Brazil,37626
Rio Brilhante,-21.8019,-54.5458,Brazil,37601
Sirinhaem,-8.5947,-35.1139,Brazil,37596
Rio Branco do Sul,-25.1667,-49.3,Brazil,37558
Paraty,-23.2194,-44.7147,Brazil,37533
Atalaia,-9.5019,-36.0228,Brazil,37512
Turiacu,-1.6628,-45.3719,Brazil,37491
Itaqui,-29.1167,-56.55,Brazil,37489
Bonito,-8.47,-35.7289,Brazil,37476
Amargosa,-13.03,-39.605,Brazil,37441
Cansancao,-10.6708,-39.4978,Brazil,37439
Porteirinha,-15.7486,-43.0236,Brazil,37438
Agudos,-22.4739,-48.9836,Brazil,37401
Santa Cruz,-6.2289,-36.0228,Brazil,37313
Sao Manuel,-22.7308,-48.5708,Brazil,37289
Amarante do Maranhao,-5.6,-46.75,Brazil,37091
Dom Pedrito,-30.967,-54.667,Brazil,36981
Campos Novos,-27.4019,-51.225,Brazil,36932
Missao Velha,-7.25,-39.1428,Brazil,36822
Ipueiras,-4.5431,-40.7167,Brazil,36798
Mandaguari,-23.5478,-51.6708,Brazil,36716
Jose Bonifacio,-21.0528,-49.6878,Brazil,36633
Rosario do Sul,-30.25,-54.9167,Brazil,36630
Lajedo,-8.6639,-36.32,Brazil,36628
Sao Joao da Barra,-21.64,-41.0508,Brazil,36573
Barra do Choca,-14.8808,-40.5789,Brazil,36539
Barra Bonita,-22.4947,-48.5581,Brazil,36321
Tuntum,-5.2333,-44.65,Brazil,36251
Aparecida,-22.8472,-45.23,Brazil,36185
Girau do Ponciano,-9.8839,-36.8289,Brazil,36102
Apodi,-5.6639,-37.7989,Brazil,36094
Piui,-20.465,-45.9578,Brazil,36062
Maragogipe,-12.7778,-38.9189,Brazil,35859
Igarape-Acu,-1.1269,-47.6178,Brazil,35797
Alianca,-7.6028,-35.2308,Brazil,35741
Ipora,-16.4411,-51.1194,Brazil,35684
Goiatuba,-18.0111,-49.3569,Brazil,35649
Bariri,-22.0744,-48.7403,Brazil,35558
Boca do Acre,-8.7519,-67.3978,Brazil,35447
Feijo,-8.1639,-70.3539,Brazil,35426
Pilar,-9.5972,-35.9567,Brazil,35370
Rio Real,-11.4667,-37.9333,Brazil,35362
Pilao Arcado,-10.0028,-42.5039,Brazil,35357
Conceicao de Jacuipe,-12.3269,-38.765,Brazil,35308
Barra do Bugres,-15.0728,-57.1808,Brazil,35307
Baturite,-4.3289,-38.885,Brazil,35218
Bom Jesus do Itabapoana,-21.1339,-41.68,Brazil,35173
Jaguariaiva,-24.25,-49.7,Brazil,35141
Adamantina,-21.6847,-51.0733,Brazil,35111
Confresa,-10.6439,-51.5689,Brazil,35075
Ouro Preto d'Oeste,-10.7481,-62.2158,Brazil,35044
Charqueadas,-29.9667,-51.6333,Brazil,35012
Palotina,-24.2833,-53.8397,Brazil,35011
Prado,-17.3408,-39.2208,Brazil,35003
Pimenta Bueno,-11.6725,-61.1936,Brazil,34998
Padre Bernardo,-15.1655,-48.2903,Brazil,34967
Niquelandia,-14.4675,-48.4589,Brazil,34964
Tambe,-7.4478,-35.2439,Brazil,34935
Ilhabela,-23.815,-45.3706,Brazil,34934
Posse,-14.0886,-46.355,Brazil,34914
Juara,-11.255,-57.52,Brazil,34906
Aguai,-22.0603,-46.9736,Brazil,34863
